player_id,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,1st_serve_strength,2nd_serve_press,bp_convert,serve_aggression,player,height,dob,hand,ioc
202239,4.524219532713854,2.8782922259187034,71.76512944055678,43.330202669113994,29.803271767810028,14.03884459485297,11.111486117006427,3.8265465947764907,6.735766318687622,0.41528904079377643,0.4937183312514169,0.5680937273848367,1.5718416206163297,Florian Broska,175.0,19980101,R,GER
202240,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Tim Buttner,,19981030,R,GER
202241,4.4201789606516,2.8852089786241444,70.89922373905395,45.08781308554166,27.243665634201367,12.294053764674393,10.523660934506532,5.3689457382126875,9.26609689878016,0.38425901155804243,0.47630305564107084,0.5794182595823583,1.5320134444608913,Jan Simon Vrbsky,,19981202,U,GER
202242,4.79736877783224,2.984106813228071,73.63157988048432,44.929549365398856,31.14396685682105,14.203845672510349,11.367688054239466,4.00449122404497,6.822114572361217,0.4229702378703896,0.49487250266300725,0.5869868032220641,1.6076397602424517,Dusty H Boyer,,19930702,U,USA
202243,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Annei Laska,,20000113,U,BLR
202244,4.1302684409774,3.327813467936217,74.84883560858093,45.13171962831249,29.365498451302056,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.45230097886807696,0.5421288022252165,1.2411357993353749,Jeremy Gschwendtner,,19980821,U,GBR
202245,4.313721033612481,3.233294137891477,74.51409028335436,45.07612280601124,29.854577262819777,13.650841029023747,11.308095481191707,4.402463576918665,7.96546188482276,0.40065680395871334,0.46371547354721726,0.5526940735611372,1.334156694783115,Vazha Shubladze,,19990905,U,GEO
202246,4.1302684409774,3.327813467936217,74.84883560858093,45.13171962831249,29.365498451302056,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.45230097886807696,0.5421288022252165,1.2411357993353749,Nikoloz Davlianidze,,20000101,R,GEO
202247,4.70558511792738,2.9152622322333808,72.67758131826906,44.3350759156541,30.64408886487727,14.062055272549136,11.264337092314928,3.939319758843391,6.764553923833206,0.42164431326740126,0.4961472203248387,0.5823473067402402,1.6141206954755583,Simon Beaupain,178.0,19990518,R,BEL
202248,3.894636033921339,3.9482933436874013,66.33452581604469,42.62551689448557,27.297346034715545,10.264698511308582,10.1758070309046,4.273339892870695,7.838395796013095,0.41151038164371695,0.43294506933078375,0.5451804175344498,0.9864099966847827,Alex Lawson,191.0,19940131,L,USA
202252,4.619475354670949,3.0757619211502427,73.95618140797676,44.98346143550916,30.669708615349318,14.000441665710682,11.345768946911555,4.150871859584719,7.242656112576957,0.4147010842293346,0.4832284189753369,0.5731145860117094,1.501896264430129,Michal Selecky,,19971215,U,SVK
202254,4.663948710461272,3.0528481441696997,73.87503102610364,44.96998341798158,30.788273175717247,14.051292667410598,11.351248723743533,4.114276700699782,7.137520727523022,0.41676156000311193,0.4861189940909251,0.5764293874250626,1.5277368787868035,Roberts Grinvalds,,19990510,R,LAT
202256,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Kaptan Kaster,,19910404,U,USA
202257,4.610418498973908,3.4515638343976653,72.8675541406957,44.247194498617006,29.81077093928849,13.592680330898755,11.173042850350722,4.03295587804163,7.29103109505054,0.40910898260326695,0.47493045163954895,0.5531393057395367,1.3357477093918495,Nathan Eshmade,,19940418,U,AUS
202258,4.5705546633015945,3.1009670758288403,74.04544682803717,44.998287254789496,30.53928759894459,13.944505563840773,11.339741192396378,4.191126534358151,7.358305036136285,0.41243977728797965,0.48006434256255504,0.569577710325371,1.4739126655644448,Rafael Izquierdo Luque,,20000110,R,ESP
202259,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Tim Alexander Ruetzel,,19980817,R,GER
202260,5.70357815409324,3.119240873271503,70.41950397543263,42.960579504240165,30.47941745131088,13.415027708897734,10.95373540522963,3.70501950212229,6.271745042842897,0.4328263581911097,0.4885489132311654,0.5907477865909636,1.828514810985437,Henri Squire,196.0,20000927,R,GER
202261,6.4674399821411415,3.075685938318725,72.60554747014997,43.57073453859963,31.575330869472204,14.58607089595044,11.374449818355336,3.767510363409182,6.129656527009975,0.43488868233455086,0.502364900036971,0.6146364558614119,2.1027634455580437,Otto Virtanen,193.0,20010621,R,FIN
202262,3.982241325727158,2.4118245434730463,71.93525812675337,44.20043363542503,30.218635977765498,14.156301250430195,11.147759576746946,3.8622016748881496,6.57416732195188,0.42008101124095243,0.51041611079444,0.5874814992906898,1.6511322600114917,Filip Cristian Jianu,180.0,20010918,R,ROU
202263,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011585,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.452300978868077,0.5421288022252165,1.2411357993353749,Turpal Gadamauri,,19970707,U,BEL
202264,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Mats Uytterhoeven,,19911222,U,BEL
